PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FlrSF1st,FlrSF2nd,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,MapRefNo,Prop_Addr,YearBuilt_Group,HouseAge,RemodAge,TotalSF,TotalBath,RoadRail,GoodGarageType,Zone,CulDSac,Exterior1st_top,TwoStory,ExQual,LargerHouse,Remod,ExBsmtQual,HasFireplace,ExKitchen,ExterQual,BsmtQual,KitchenQual,ExterCond,Location_2,Location_3,Location_4,Foundation_CBlock,Foundation_PConc,Foundation_Slab,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,full_address,latitude,longitude
535354130,1312,127000,50,RL,50.0,7500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1.5Fin,6,6,1947,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,No,Unf,0.0,Unf,0.0,784.0,784.0,GasA,Ex,1,FuseA,900,412,0,0.0,0.0,1,1,3,1,6,Typ,0,None,Detchd,1953.0,Unf,2.0,649.0,TA,TA,Y,0,28,0,0,0,None,None,0,10,2006,WD ,Normal,535354130.0,1313 CLARK AVE,1940-1979,59,56,2096.0,1.5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"1313 CLARK AVE, Iowa, United STATES",42.03472576222682,-93.61721785048007
923203190,1224,165000,120,RM,60.0,4500,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,1Story,6,5,1999,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,425.0,TA,No,GLQ,883.0,Unf,0.0,341.0,1224.0,GasA,Ex,1,SBrkr,1224,0,0,1.0,0.0,2,0,2,1,5,Typ,0,None,Attchd,1999.0,Fin,2.0,402.0,TA,TA,Y,0,304,0,0,0,None,None,0,6,2009,WD ,Normal,923203190.0,3410 EMERALD DR,1980-1999,10,10,2448.0,3.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,1,0,0,0,1,0,0,0,0,1,"3410 EMERALD DR, Iowa, United STATES",41.9920911280019,-93.60818247108398
535383100,1294,106250,190,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2Story,4,7,1900,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,0,FuseA,694,600,0,0.0,0.0,2,0,3,2,7,Typ,0,None,None,1900.0,None,0.0,0.0,None,None,N,220,114,210,0,0,None,None,0,8,2008,WD ,Normal,535383100.0,1316 DOUGLAS AVE,Before 1900,108,8,1294.0,2.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0,0,0,0,0,0,1,0,0,0,"1316 DOUGLAS AVE, Iowa, United STATES",41.62940116326531,-93.63591824489795
531376030,1686,184000,60,RL,65.0,7800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,TA,No,Unf,0.0,Unf,0.0,891.0,891.0,GasA,Ex,1,SBrkr,891,795,0,0.0,0.0,2,1,3,1,8,Typ,0,None,Attchd,2005.0,Fin,2.0,462.0,TA,TA,Y,144,101,0,0,0,None,None,0,4,2006,WD ,Normal,531376030.0,1422 CALIFORNIA AVE,2000 and later,1,1,2577.0,2.5,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,1,0,0,0,1,0,0,0,0,0,"1422 CALIFORNIA AVE, Iowa, United STATES",42.03632713933951,-93.69122427464721
532478020,2014,275000,20,RL,65.0,15676,Pave,None,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Story,8,8,1980,1980,Gable,CompShg,VinylSd,VinylSd,BrkFace,115.0,Gd,Gd,ALQ,1733.0,Rec,92.0,189.0,2014.0,GasA,Gd,1,SBrkr,2014,0,0,1.0,0.0,2,0,2,1,6,Maj1,2,Gd,Attchd,1980.0,RFn,3.0,864.0,TA,TA,Y,462,0,0,255,0,MnPrv,None,0,4,2009,WD ,Normal,532478020.0,1616 AMHERST DR,1940-1979,29,29,4028.0,3.0,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,0,0,1,1,0,0,0,0,0,0,"1616 AMHERST DR, Iowa, United STATES",42.037283558581564,-93.66016848302029
532377140,988,128500,20,RL,65.0,9945,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,57.0,TA,No,Rec,827.0,Unf,0.0,161.0,988.0,GasA,TA,1,SBrkr,988,0,0,1.0,0.0,1,0,3,1,5,Typ,0,None,Detchd,1963.0,Unf,2.0,572.0,TA,TA,Y,0,0,0,0,0,None,None,0,10,2007,WD ,Normal,532377140.0,1308 ALBERTA AVE,1940-1979,46,46,1976.0,2.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"1308 ALBERTA AVE, Iowa, United STATES",42.0347575024348,-93.6734832633402
528458060,1402,229800,20,FV,72.0,8640,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Story,7,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,No,Unf,0.0,Unf,0.0,1402.0,1402.0,GasA,Ex,1,SBrkr,1402,0,0,0.0,0.0,2,0,3,1,7,Typ,0,None,Attchd,2008.0,RFn,2.0,625.0,TA,TA,Y,205,126,0,0,0,None,None,0,5,2009,WD ,Normal,528458060.0,2822 ASPEN RD,2000 and later,1,1,2804.0,2.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0,0,0,1,0,1,0,0,0,0,0,"2822 ASPEN RD, Iowa, United STATES",42.05085454280478,-93.64689817607702
533350020,2497,373000,20,RL,94.0,17778,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Story,8,5,1981,1981,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,Gd,ALQ,1632.0,Rec,829.0,0.0,2461.0,GasA,Gd,1,SBrkr,2497,0,0,1.0,0.0,2,0,2,1,7,Typ,2,Gd,Attchd,1981.0,RFn,2.0,676.0,TA,TA,Y,266,0,0,0,0,None,None,0,3,2007,WD ,Normal,533350020.0,3128 KINGMAN RD,1980-1999,26,26,4958.0,3.0,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,0,0,1,1,0,0,0,0,0,0,"3128 KINGMAN RD, Iowa, United STATES",42.036990270138126,-93.65819074824287
904301100,1152,159900,90,RL,65.0,10547,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,SFoyer,5,5,1978,1978,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,Gd,GLQ,1152.0,Unf,0.0,0.0,1152.0,GasA,TA,1,SBrkr,1152,0,0,2.0,0.0,2,0,2,2,6,Typ,0,None,Detchd,1960.0,Unf,1.0,252.0,TA,Fa,N,0,0,0,0,0,None,None,0,7,2009,WD ,Normal,904301100.0,2912 OAKLAND ST,1940-1979,31,31,2304.0,4.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0,0,0,0,1,0,0,1,0,0,"2912 OAKLAND ST, Iowa, United STATES",42.02792105,-93.65786165094778
535403010,1044,139000,20,RL,78.0,10180,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Story,5,6,1968,1968,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,No,Rec,744.0,Unf,0.0,168.0,912.0,GasA,TA,1,SBrkr,1044,0,0,0.0,1.0,1,1,3,1,5,Typ,1,Fa,Attchd,1990.0,Fin,2.0,372.0,TA,TA,Y,200,48,0,0,0,GdWo,Shed,450,6,2008,WD ,Normal,535403010.0,104 E O NEIL DR,1940-1979,40,40,1956.0,2.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"104 E O NEIL DR, Iowa, United STATES",42.04014137336195,-93.6105051666287
923277030,816,130500,20,RL,60.0,6600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Story,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,No,ALQ,641.0,Unf,0.0,175.0,816.0,GasA,Ex,1,SBrkr,816,0,0,0.0,1.0,1,0,3,1,5,Typ,1,Ex,Attchd,1982.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,MnPrv,None,0,10,2008,WD ,Normal,923277030.0,3819 VIOLA MAE AVE,1980-1999,26,0,1632.0,1.5,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,3.0,1,0,0,1,0,0,0,0,0,0,"3819 VIOLA MAE AVE, Iowa, United STATES",41.98789996613723,-93.60394169328764
527184110,1321,212000,120,RL,35.0,5118,Pave,None,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Story,8,5,1990,1990,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,GLQ,926.0,Unf,0.0,386.0,1312.0,GasA,Gd,1,SBrkr,1321,0,0,1.0,0.0,1,0,1,1,4,Typ,1,TA,Attchd,1990.0,RFn,2.0,484.0,TA,TA,Y,0,64,140,0,0,None,None,0,8,2007,WD ,Normal,527184110.0,1512 STONE BROOKE RD,1980-1999,17,17,2633.0,2.0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,0,0,1,0,1,0,0,0,0,1,"1512 STONE BROOKE RD, Iowa, United STATES",42.0598335,-93.6383982
535152060,1056,139000,20,RL,70.0,8176,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,5,6,1958,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,No,Rec,846.0,Unf,0.0,210.0,1056.0,GasA,Fa,1,SBrkr,1056,0,0,1.0,0.0,1,0,3,1,6,Typ,0,None,Attchd,1958.0,RFn,1.0,308.0,TA,TA,Y,0,0,0,0,0,None,None,0,8,2007,WD ,Normal,535152060.0,2225 CLARK AVE,1940-1979,49,15,2112.0,2.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"2225 CLARK AVE, Iowa, United STATES",42.04397958290653,-93.61762823568324
527166010,1983,225000,60,RL,47.5,10762,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,344.0,TA,No,GLQ,694.0,Unf,0.0,284.0,978.0,GasA,Ex,1,SBrkr,1005,978,0,0.0,0.0,2,1,3,1,9,Typ,1,TA,Attchd,1999.0,Fin,2.0,490.0,TA,TA,Y,0,0,0,0,0,None,None,0,5,2009,WD ,Normal,527166010.0,2218 WINDFIELD DR,1980-1999,10,10,2961.0,2.5,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,0,1,0,0,1,0,0,0,0,0,"2218 WINDFIELD DR, Iowa, United STATES",42.05819059134361,-93.63936394715857
903206170,1635,210000,50,RL,70.0,8737,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1.5Fin,6,7,1923,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,No,Rec,300.0,Unf,0.0,765.0,1065.0,GasA,Ex,1,FuseA,915,720,0,0.0,0.0,1,1,3,1,6,Typ,1,Gd,Detchd,1950.0,Unf,2.0,440.0,TA,TA,Y,0,38,0,144,0,None,None,0,5,2007,WD ,Normal,903206170.0,914 BROOKRIDGE AVE,1900-1939,84,57,2700.0,1.5,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,"914 BROOKRIDGE AVE, Iowa, United STATES",42.030972,-93.627498
534226120,925,117500,20,RL,70.0,9100,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,5,6,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,No,BLQ,338.0,Rec,466.0,121.0,925.0,GasA,Ex,1,SBrkr,925,0,0,0.0,1.0,1,0,2,1,5,Typ,0,None,Detchd,1965.0,Unf,1.0,429.0,TA,TA,Y,0,0,0,0,0,GdWo,None,0,7,2009,WD ,Normal,534226120.0,2514 MELROSE AVE,1940-1979,44,44,1850.0,1.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"2514 MELROSE AVE, Iowa, United STATES",41.65682952894135,-91.57535205321193
527355060,1857,188900,60,RL,81.0,10530,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,68.0,TA,No,Unf,0.0,Unf,0.0,945.0,945.0,GasA,TA,1,SBrkr,945,912,0,0.0,0.0,2,1,4,1,8,Typ,1,TA,Attchd,1978.0,RFn,2.0,482.0,TA,TA,Y,400,105,0,0,0,GdPrv,None,0,7,2006,WD ,Normal,527355060.0,1942 STEVENSON DR,1940-1979,28,28,2802.0,2.5,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"1942 STEVENSON DR, Iowa, United STATES",42.05238119425546,-93.63443437035062
909282060,1609,199500,70,RL,70.0,12320,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,2Story,7,7,1932,1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,No,Unf,0.0,Unf,0.0,637.0,637.0,GasA,Ex,1,SBrkr,959,650,0,0.0,0.0,1,1,3,1,8,Typ,2,Gd,2Types,1963.0,Unf,3.0,579.0,TA,TA,Y,0,0,0,0,104,GdWo,None,0,5,2006,WD ,Normal,909282060.0,2048 CESSNA ST,1900-1939,74,16,2246.0,1.5,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0,1,0,0,0,0,0,0,0,0,"2048 CESSNA ST, Iowa, United STATES",42.015989,-93.641698
528365070,2646,260000,60,RL,90.0,9900,Pave,None,Reg,Low,AllPub,Inside,Mod,NoRidge,Norm,Norm,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,256.0,TA,Gd,GLQ,987.0,Unf,0.0,360.0,1347.0,GasA,Ex,1,SBrkr,1372,1274,0,1.0,0.0,2,1,4,1,9,Typ,1,TA,Attchd,1993.0,RFn,3.0,656.0,TA,TA,Y,340,60,144,0,0,None,None,0,4,2009,WD ,Normal,528365070.0,3145 SYCAMORE RD,1980-1999,16,16,3993.0,3.5,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,0,0,1,0,1,0,0,0,0,0,"3145 SYCAMORE RD, Iowa, United STATES",42.04971038436874,-93.65412668416836
535177110,1721,174850,20,RL,80.0,9736,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Story,6,6,1957,1969,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,289.0,TA,No,BLQ,668.0,Rec,138.0,525.0,1331.0,GasA,Gd,1,SBrkr,1721,0,0,0.0,0.0,1,0,4,1,8,Typ,2,TA,Attchd,1957.0,Unf,2.0,464.0,TA,TA,Y,0,0,0,0,0,None,None,0,4,2007,WD ,Normal,535177110.0,2130 DUFF AVE,1940-1979,50,38,3052.0,1.0,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"2130 DUFF AVE, Iowa, United STATES",42.04401057122211,-93.61247676435413
527401160,1792,136000,90,RL,60.0,9000,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,2Story,5,5,1974,1974,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,No,Unf,0.0,Unf,0.0,896.0,896.0,GasA,TA,1,SBrkr,896,896,0,0.0,0.0,2,2,4,2,8,Typ,0,None,None,1974.0,None,0.0,0.0,None,None,Y,32,45,0,0,0,None,None,0,9,2009,WD ,Normal,527401160.0,1104 TOP O HOLLOW RD,1940-1979,35,35,2688.0,3.0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,1,0,0,1,0,0,0,1,0,0,"1104 TOP O HOLLOW RD, Iowa, United STATES",42.056537433917505,-93.62615978205886
902400110,3608,475000,75,RM,90.0,22950,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2.5Fin,10,9,1892,1993,Gable,WdShngl,Wd Sdng,Wd Sdng,None,0.0,TA,Mn,Unf,0.0,Unf,0.0,1107.0,1107.0,GasA,Ex,1,SBrkr,1518,1518,572,0.0,0.0,2,1,4,1,9,Typ,2,TA,Detchd,1993.0,Unf,3.0,840.0,Ex,TA,Y,0,260,0,0,410,GdPrv,None,0,6,2006,WD ,Normal,902400110.0,804 DUFF AVE,Before 1900,114,13,4715.0,2.5,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,"804 DUFF AVE, Iowa, United STATES",42.02953089547328,-93.61041103348938
527353080,1725,197000,60,RL,80.0,11584,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,SLvl,7,6,1979,1979,Hip,CompShg,HdBoard,HdBoard,BrkFace,96.0,TA,No,GLQ,315.0,Rec,110.0,114.0,539.0,GasA,TA,1,SBrkr,1040,685,0,0.0,0.0,2,1,3,1,6,Typ,1,TA,Attchd,1979.0,RFn,2.0,550.0,TA,TA,Y,0,88,216,0,0,None,None,0,11,2007,WD ,Normal,527353080.0,2141 STEVENSON DR,1940-1979,28,28,2264.0,2.5,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"2141 STEVENSON DR, Iowa, United STATES",42.052308912268195,-93.63848830300681
534278170,964,137500,20,RL,76.0,8243,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Story,5,7,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,56.0,TA,No,ALQ,700.0,Unf,0.0,264.0,964.0,GasA,Ex,1,SBrkr,964,0,0,0.0,0.0,1,0,3,1,5,Typ,1,Fa,Detchd,1985.0,Fin,2.0,784.0,TA,TA,Y,170,0,0,0,0,GdPrv,None,0,2,2007,WD ,Normal,534278170.0,803 FURMAN DR,1940-1979,46,46,1928.0,1.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,1,0,0,1,0,0,0,0,0,0,"803 FURMAN DR, Iowa, United STATES",42.044677563030355,-93.62120572020515
533252020,1208,165000,20,RL,65.0,11250,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,No,ALQ,767.0,Unf,0.0,441.0,1208.0,GasA,TA,1,SBrkr,1208,0,0,1.0,0.0,1,1,3,1,6,Typ,1,TA,Attchd,1977.0,RFn,2.0,546.0,TA,TA,Y,198,42,0,0,0,None,None,0,6,2006,WD ,Normal,533252020.0,2824 GREENSBORO DR,1940-1979,29,29,2416.0,2.5,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,2.0,0,0,1,1,0,0,0,0,0,0,"2824 GREENSBORO DR, Iowa, United STATES",42.04376906424129,-93.64629760406146
923202220,2034,130000,20,RL,200.0,43500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Artery,Norm,1Story,3,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Ex,1,SBrkr,2034,0,0,0.0,0.0,1,0,2,1,9,Min1,0,None,2Types,1953.0,RFn,3.0,1041.0,TA,TA,N,483,266,0,0,0,GdPrv,None,0,6,2007,WD ,Normal,923202220.0,3312 S DUFF AVE,1940-1979,54,54,2034.0,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"3312 S DUFF AVE, Iowa, United STATES",41.99326134657117,-93.61008244015714
907251100,1989,255000,60,RL,90.0,11367,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,TA,Mn,GLQ,932.0,Unf,0.0,133.0,1065.0,GasA,Ex,1,SBrkr,1091,898,0,1.0,0.0,2,1,3,1,7,Typ,1,Gd,Attchd,2002.0,Fin,2.0,586.0,TA,TA,Y,199,60,0,0,0,None,None,0,11,2006,WD ,Normal,907251100.0,526 SMILEY AVE,2000 and later,4,4,3054.0,3.5,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,0,1,0,0,1,0,0,0,0,0,"526 SMILEY AVE, Iowa, United STATES",42.01828352551928,-93.68766332125497
535451190,1040,109500,20,RL,60.0,7200,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Story,5,7,1950,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,1,FuseF,1040,0,0,0.0,0.0,1,0,2,1,5,Typ,0,None,Detchd,1950.0,Unf,2.0,625.0,TA,TA,Y,0,0,0,0,0,None,None,0,6,2006,WD ,Normal,535451190.0,1422 CARROLL AVE,1940-1979,56,56,1040.0,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1,0,0,1,0,0,0,0,0,0,"1422 CARROLL AVE, Iowa, United STATES",42.502646224489794,-96.27726934693878
902103150,1323,122600,50,RM,57.0,9184,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1.5Fin,5,7,1948,2005,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,Ex,1,SBrkr,948,375,0,0.0,0.0,1,0,3,1,6,Typ,0,None,Detchd,1948.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,None,None,0,7,2008,WD ,Normal,0.0,0,1940-1979,60,3,2103.0,1.0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,"0, Iowa, United STATES",41.2602719,-95.9177912
902128020,864,105000,20,RM,60.0,7200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Story,4,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,No,Unf,0.0,Unf,0.0,576.0,576.0,GasA,Ex,1,SBrkr,864,0,0,0.0,0.0,1,0,2,1,5,Typ,0,None,Detchd,1952.0,RFn,1.0,528.0,TA,TA,Y,0,0,0,0,115,None,None,0,8,2006,COD,Normal,902128020.0,314 12TH ST,1940-1979,56,56,1440.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0,"314 12TH ST, Iowa, United STATES",41.52532333161243,-90.5162116211194
903425340,960,129000,190,RL,60.0,9873,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Story,4,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,160.0,TA,Av,ALQ,789.0,Unf,0.0,171.0,960.0,GasW,TA,0,SBrkr,960,0,0,1.0,0.0,1,0,3,1,6,Typ,0,None,Detchd,1970.0,Unf,2.0,576.0,TA,TA,Y,0,288,0,0,0,None,None,0,5,2006,WD ,Normal,903425340.0,722 RIDGEWOOD AVE,1940-1979,36,36,1920.0,2.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0,0,0,1,0,0,1,0,0,0,"722 RIDGEWOOD AVE, Iowa, United STATES",42.028566999999995,-93.625286736037
527301080,1440,182900,20,RL,80.0,12546,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Story,6,7,1981,1981,Gable,CompShg,MetalSd,MetalSd,BrkFace,310.0,TA,No,BLQ,678.0,Unf,0.0,762.0,1440.0,GasA,Ex,1,SBrkr,1440,0,0,0.0,0.0,2,0,3,1,7,Typ,1,TA,Attchd,1981.0,Fin,2.0,467.0,TA,TA,Y,0,0,99,0,0,None,None,0,4,2007,WD ,Normal,527301080.0,2101 BUCHANAN DR,1980-1999,26,26,2880.0,2.0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,1,0,0,1,0,0,0,0,0,0,"2101 BUCHANAN DR, Iowa, United STATES",42.054417,-93.638063
